date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-14,08:40:23,800527223,26.1,39.7,678,1,4095
2025-05-14,08:40:28,800527228,26.1,39.8,677,1,4095
2025-05-14,08:40:33,800527233,26.0,39.8,610,1,4095
2025-05-14,08:40:38,800527238,26.1,39.8,676,1,4095
2025-05-14,08:40:43,800527243,26.1,39.8,680,1,4095
2025-05-14,08:40:49,800527249,26.1,39.8,682,1,4095
2025-05-14,08:40:54,800527254,26.1,39.8,671,1,4095
2025-05-14,08:40:59,800527259,26.1,39.9,683,1,4095
2025-05-14,08:41:04,800527264,26.1,39.9,685,1,4095
2025-05-14,08:41:09,800527269,26.1,39.8,682,1,4095
2025-05-14,08:41:14,800527274,26.1,39.9,685,1,4095
2025-05-14,08:41:20,800527280,26.1,39.9,685,1,4095
2025-05-14,08:41:25,800527285,26.1,39.7,679,1,4095
2025-05-14,08:41:30,800527290,26.1,39.9,686,1,4095
2025-05-14,08:41:35,800527295,26.0,40.0,681,1,4095
2025-05-14,08:41:40,800527300,26.0,40.0,679,1,4095
2025-05-14,08:41:45,800527305,26.0,39.9,685,1,4095
2025-05-14,08:41:50,800527310,26.0,39.8,687,1,4095
2025-05-14,08:41:55,800527315,26.0,39.9,678,1,4095
2025-05-14,08:42:01,800527321,26.0,39.6,686,1,4095
2025-05-14,08:42:06,800527326,26.0,39.8,683,1,4095
2025-05-14,08:42:11,800527331,26.0,39.8,677,1,4095
2025-05-14,08:42:16,800527336,26.0,39.9,677,1,4095
2025-05-14,08:42:21,800527341,26.0,39.8,677,1,4095
2025-05-14,08:42:26,800527346,26.0,39.9,683,1,4095
2025-05-14,08:42:31,800527351,26.0,39.8,681,1,4095
2025-05-14,08:42:37,800527357,26.0,39.8,688,1,4095
2025-05-14,08:42:42,800527362,26.0,39.8,683,1,4095
2025-05-14,08:42:47,800527367,26.0,39.7,683,1,4095
2025-05-14,08:42:52,800527372,26.0,39.8,675,1,4095
2025-05-14,08:42:57,800527377,26.0,39.8,682,1,4095
2025-05-14,08:43:02,800527382,26.0,39.9,677,1,4095
2025-05-14,08:43:07,800527387,26.0,39.8,681,1,4095
2025-05-14,08:43:13,800527393,26.0,39.8,615,1,4095
2025-05-14,08:43:18,800527398,26.0,39.7,685,1,4095
2025-05-14,08:43:23,800527403,26.0,39.8,678,1,4095
2025-05-14,08:43:28,800527408,26.0,39.7,676,1,4095
2025-05-14,08:43:33,800527413,26.0,39.8,685,1,4095
2025-05-14,08:43:38,800527418,26.0,39.8,682,1,4095
2025-05-14,08:43:43,800527423,26.0,39.9,681,1,4095
2025-05-14,08:43:49,800527429,26.0,39.7,678,1,4095
2025-05-14,08:43:54,800527434,26.0,39.8,679,1,4095
2025-05-14,08:43:59,800527439,26.0,39.9,679,1,4095
2025-05-14,08:44:04,800527444,26.0,39.8,675,1,4095
2025-05-14,08:44:09,800527449,26.0,39.7,677,1,4095
2025-05-14,08:44:14,800527454,26.0,39.8,677,1,4095
2025-05-14,08:44:20,800527460,26.0,39.8,678,1,4095
2025-05-14,08:44:25,800527465,26.0,39.8,678,1,4095
2025-05-14,08:44:30,800527470,26.0,39.8,676,1,4095
2025-05-14,08:44:35,800527475,26.0,39.9,688,1,4095
2025-05-14,08:44:40,800527480,26.0,39.7,684,1,4095
2025-05-14,08:44:45,800527485,26.0,39.7,682,1,4095
2025-05-14,08:44:51,800527491,26.0,39.7,676,1,4095
2025-05-14,08:44:56,800527496,26.0,39.7,681,1,4095
2025-05-14,08:45:01,800527501,26.0,39.6,677,1,4095
2025-05-14,08:45:06,800527506,26.0,39.8,678,1,4095
2025-05-14,08:45:11,800527511,25.9,39.7,663,1,4095
2025-05-14,08:45:16,800527516,26.0,39.8,685,1,4095
2025-05-14,08:45:22,800527522,26.0,39.6,611,1,4095
2025-05-14,08:45:27,800527527,26.0,39.9,678,1,4095
2025-05-14,08:45:32,800527532,26.0,39.7,677,1,4095
2025-05-14,08:45:37,800527537,26.0,39.8,681,1,4095
2025-05-14,08:45:42,800527542,25.9,39.8,677,1,4095
2025-05-14,08:45:47,800527547,26.0,39.8,674,1,4095
2025-05-14,08:45:53,800527553,25.9,39.7,681,1,4095
2025-05-14,08:45:58,800527558,25.9,39.8,682,1,4095
2025-05-14,08:46:03,800527563,26.0,39.7,678,1,4095
2025-05-14,08:46:09,800527569,26.0,39.6,675,1,4095
